  0.17866162030224164       0.19307739707779678       0.19397782237358721     
  0.17811385493206652       0.18898332651114125       0.19468319627312752     
  0.17749118824236218       0.18489997655074708       0.19538857017266784     
  0.17679382917499192       0.18082871740440493       0.19609394407220815     
  0.17602201173557275       0.17677091522271510       0.19679931797174849     
  0.17517599491495253       0.17272793164066264       0.19750469187128880     
  0.17425606260230311       0.16870112332070725       0.19821006577082911     
  0.17326252348985854       0.16469184149754226       0.19891543967036943     
  0.17219571096933034       0.16070143152467450       0.19962081356990974     
  0.17105598302003477       0.15673123242297787       0.20032618746945005     
  0.16984372208876927       0.15278257643137191       0.20103156136899039     
  0.16855933496147882       0.14885678855977610       0.20173693526853070     
  0.16720325262675487       0.14495518614448979       0.20244230916807102     
  0.16577593013121300       0.14107907840614731       0.20314768306761133     
  0.16427784642679766       0.13722976601039616       0.20385305696715164     
  0.16270950421006500       0.13340854063144608       0.20455843086669195     
  0.16107142975349822       0.12961668451863512       0.20526380476623229     
  0.15936417272891187       0.12585547006615849       0.20596917866577261     
  0.15758830602300397       0.12212615938610434       0.20667455256531292     
  0.15574442554511833       0.11843000388493957       0.20737992646485323     
  0.15383315002728140       0.11476824384358850       0.20808530036439354     
  0.15185512081658076       0.11114210800124431       0.20879067426393386     
  0.14981100165995473       0.10755281314305379       0.20949604816347420     
  0.14770147848146584       0.10400156369181325       0.21020142206301451     
  0.14552725915213210       0.10048955130381261       0.21090679596255482     
  0.14328907325239426        9.7017954468963719E-002  0.21161216986209513     
  0.14098767182729771        9.3587938115346436E-002  0.21231754376163545     
  0.13862382713447224        9.0200653218305865E-002  0.21302291766117576     
  0.13619833238499346        8.6857236414231181E-002  0.21372829156071610     
  0.13371200147721285        8.3558809619146385E-002  0.21443366546025641     
  0.13116566872364668        8.0306479652240470E-002  0.21513903935979672     
  0.12856018857101395        7.7101337864463326E-002  0.21584441325933704     
  0.12589643531351868        7.3944459772312537E-002  0.21654978715887735     
  0.12317530279947217        7.0836904696933267E-002  0.21725516105841766     
  0.12039770413135270        6.7779715408652408E-002  0.21796053495795800     
  0.11756457135940621        6.4773917777067563E-002  0.21866590885749831     
  0.11467685516888709        6.1820520426805969E-002  0.21937128275703863     
  0.11173552456104677        5.8920514399070895E-002  0.22007665665657894     
  0.10874156652797562        5.6074872819088045E-002  0.22078203055611925     
  0.10569598572140856        5.3284550569564076E-002  0.22148740445565956     
  0.10259980411560410        5.0550483970266208E-002  0.22219277835519990     
   9.9454060664410954E-002   4.7873590463831189E-002  0.22289815225474022     
   9.6259810952637304E-002   4.5254768307908422E-002  0.22360352615428053     
   9.3018126841838494E-002   4.2694896273740901E-002  0.22430890005382084     
   8.9730096110644031E-002   4.0194833351284931E-002  0.22501427395336115     
   8.6396822089742475E-002   3.7755418460967777E-002  0.22571964785290147     
   8.3019423291648298E-002   3.5377470172179681E-002  0.22642502175244181     
   7.9599033035374106E-002   3.3061786428594919E-002  0.22713039565198212     
   7.6136799066134297E-002   3.0809144280414202E-002  0.22783576955152243     
   7.2633883170208219E-002   2.8620299623617673E-002  0.22854114345106274     
   6.9091460785091263E-002   2.6495986946316913E-002  0.22924651735060306     
   6.5510720605065548E-002   2.4436919082290176E-002  0.22995189125014337     
   6.1892864182321879E-002   2.2443786971784008E-002  0.23065726514968371     
   5.8239105523767286E-002   2.0517259429661761E-002  0.23136263904922402     
   5.4550670683653164E-002   1.8657982920976035E-002  0.23206801294876434     
   5.0828797352160886E-002   1.6866581344041148E-002  0.23277338684830465     
   4.7074734440082790E-002   1.5143655821077961E-002  0.23347876074784496     
   4.3289741659738014E-002   1.3489784496501539E-002  0.23418413464738527     
   3.9475089102263820E-002   1.1905522342919028E-002  0.23488950854692561     
   3.5632056811424125E-002   1.0391400974903348E-002  0.23559488244646593     
   3.1761934354078362E-002   8.9479284706046325E-003  0.23630025634600624     
   2.7866020387454817E-002   7.5755892012598358E-003  0.23700563024554655     
   2.3945622223373521E-002   6.2748436686569931E-003  0.23771100414508686     
   2.0002055389565086E-002   5.0461283506095800E-003  0.23841637804462718     
   1.6036643188232544E-002   3.8898555544920888E-003  0.23912175194416752     
   1.2050716252004504E-002   2.8064132788862550E-003  0.23982712584370783     
   8.0456120974283299E-003   1.7961650833842602E-003  0.24053249974324814     
   4.0226746761535259E-003   8.5944996659309547E-004  0.24123787364278845     
